_id,version,id,timestamp,stored,actor,verb,object,result,authority,context
61a8d45f3fe64d06235e56cc,1.0.0,6fdc9668-8419-4115-b617-cb859724d3b5,2021-12-02T21:03:02.878Z,2021-12-02T14:12:46.236Z,"{""mbox"":""mailto:StefanoTablet@example.com"",""name"":""StefanoTablet"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach37_statement42_id4""},""description"":{""en-US"":""Prueba 4  Pilot2_bach37_statement42_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8d7a93fe64d06235e5a97,1.0.0,8de6efb1-5afd-472d-879f-2d80f607c502,2021-12-02T21:03:02.878Z,2021-12-02T14:26:48.499Z,"{""mbox"":""mailto:msn@example.com"",""name"":""msn"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach51_statement27_id5""},""description"":{""en-US"":""Prueba 4  Pilot2_bach51_statement27_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8d8453fe64d06235e5b51,1.0.0,ccb54c8c-80ae-4c8a-bb88-c5ffee419d5e,2021-12-02T21:03:02.878Z,2021-12-02T14:29:24.585Z,"{""mbox"":""mailto:msn@example.com"",""name"":""msn"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach53_statement47_id5""},""description"":{""en-US"":""Prueba 4  Pilot2_bach53_statement47_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8e01c06908306477ccf1c,1.0.0,643ac6c8-bea5-417e-9ec2-30142c81765b,2021-12-02T21:03:02.878Z,2021-12-02T15:02:51.363Z,"{""mbox"":""mailto:msn@example.com"",""name"":""msn"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach93_statement30_id3""},""description"":{""en-US"":""Prueba 4  Pilot2_bach93_statement30_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a88cfa3fe64d06235dd252,1.0.0,fdfddcfb-94ef-429a-9f82-4a4c5111a6b0,2021-12-02T21:02:02.878Z,2021-12-02T09:08:10.017Z,"{""mbox"":""mailto:Breno@example.com"",""name"":""Breno"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach53_statement12_id4""},""description"":{""en-US"":""Pilot2_bach53_statement12_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a88d9e06908306477c4121,1.0.0,b4efda81-9235-46f3-91a6-7af2a8a0c964,2021-12-02T21:02:02.878Z,2021-12-02T09:10:54.120Z,"{""mbox"":""mailto:ana@example.com"",""name"":""ana"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach65_statement13_id3""},""description"":{""en-US"":""Pilot2_bach65_statement13_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a897be3fe64d06235df2b2,1.0.0,3ea4e48d-4edb-478d-a239-3da606c3da7d,2021-12-02T21:02:02.878Z,2021-12-02T09:54:05.617Z,"{""mbox"":""mailto:msn@example.com"",""name"":""msn"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Log Out"",""display"":{""en-US"":""Log Out""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach35_statement14_id3""},""description"":{""en-US"":""Pilot2_bach35_statement14_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8a13506908306477c751c,1.0.0,88d38b72-75a2-44c8-a903-189a681c84e4,2021-12-02T21:02:02.878Z,2021-12-02T10:34:28.914Z,"{""mbox"":""mailto:StefanoPCWindows@example.com"",""name"":""StefanoPCWindows"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach23_statement26_id5""},""description"":{""en-US"":""Pilot2_bach23_statement26_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8aa0606908306477c8631,1.0.0,d50799af-7960-4fb0-8aa8-d7b3d72b599b,2021-12-02T21:02:02.878Z,2021-12-02T11:12:04.404Z,"{""mbox"":""mailto:AlvaroCabreroBarros@example.com"",""name"":""AlvaroCabreroBarros"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach1_statement19_id4""},""description"":{""en-US"":""Pilot2_bach1_statement19_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8b3e13fe64d06235e2b7b,1.0.0,f4665e9e-1380-4c3f-81c4-d578fd15237a,2021-12-02T21:02:02.878Z,2021-12-02T11:54:08.504Z,"{""mbox"":""mailto:Mauricio@example.com"",""name"":""Mauricio"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach25_statement27_id3""},""description"":{""en-US"":""Pilot2_bach25_statement27_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8b72906908306477c9bdd,1.0.0,13c1221e-dfbf-4e01-9e92-fbfde8a4df97,2021-12-02T21:02:02.878Z,2021-12-02T12:08:08.006Z,"{""mbox"":""mailto:Sergio@example.com"",""name"":""Sergio"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach29_statement22_id5""},""description"":{""en-US"":""Pilot2_bach29_statement22_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8c41106908306477cae10,1.0.0,40bd5594-6e76-476e-a707-012935a1f71d,2021-12-02T21:02:02.878Z,2021-12-02T13:03:11.804Z,"{""mbox"":""mailto:AlvaroCabreroBarros@example.com"",""name"":""AlvaroCabreroBarros"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach17_statement38_id4""},""description"":{""en-US"":""Prueba 4  Pilot2_bach17_statement38_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8d45a3fe64d06235e56c8,1.0.0,e291cd16-5078-4c41-a87c-f3a5431a4a86,2021-12-02T21:02:02.878Z,2021-12-02T14:12:41.448Z,"{""mbox"":""mailto:StefanoTablet@example.com"",""name"":""StefanoTablet"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach37_statement41_id5""},""description"":{""en-US"":""Prueba 4  Pilot2_bach37_statement41_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8d7a83fe64d06235e5a95,1.0.0,fdbab14c-c69c-47f8-9999-f48f7377a21b,2021-12-02T21:02:02.878Z,2021-12-02T14:26:47.499Z,"{""mbox"":""mailto:msn@example.com"",""name"":""msn"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach51_statement26_id3""},""description"":{""en-US"":""Prueba 4  Pilot2_bach51_statement26_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a88b2206908306477c2db7,1.0.0,402bbab7-97ad-418e-9719-b75e0b881332,2021-12-02T21:01:02.878Z,2021-12-02T09:00:18.274Z,"{""mbox"":""mailto:AlvaroCabreroBarros@example.com"",""name"":""AlvaroCabreroBarros"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach5_statement11_id3""},""description"":{""en-US"":""Pilot2_bach5_statement11_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a88be63fe64d06235dcb02,1.0.0,f21c4ffc-a569-4d7e-ae2e-d87599f3338d,2021-12-02T21:01:02.878Z,2021-12-02T09:03:34.860Z,"{""mbox"":""mailto:Guille@example.com"",""name"":""Guille"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach7_statement13_id3""},""description"":{""en-US"":""Pilot2_bach7_statement13_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8999d06908306477c633f,1.0.0,ab393e34-2e81-4b7b-8c0b-9eea325f8b3f,2021-12-02T21:01:02.878Z,2021-12-02T10:02:04.432Z,"{""mbox"":""mailto:ana@example.com"",""name"":""ana"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Log Out"",""display"":{""en-US"":""Log Out""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach165_statement14_id4""},""description"":{""en-US"":""Pilot2_bach165_statement14_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a89a0806908306477c644f,1.0.0,6c8ddec2-a369-48e6-87d0-48ea849b585d,2021-12-02T21:01:02.878Z,2021-12-02T10:03:52.488Z,"{""mbox"":""mailto:ana@example.com"",""name"":""ana"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach1_statement24_id5""},""description"":{""en-US"":""Pilot2_bach1_statement24_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a89d6f06908306477c6c95,1.0.0,ad96808c-4ebd-4401-9502-438165c5f430,2021-12-02T21:01:02.878Z,2021-12-02T10:18:23.148Z,"{""mbox"":""mailto:Mauricio@example.com"",""name"":""Mauricio"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach11_statement19_id5""},""description"":{""en-US"":""Pilot2_bach11_statement19_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8a3bb06908306477c7a6f,1.0.0,cead8564-f067-4bad-b786-315d0968f578,2021-12-02T21:01:02.878Z,2021-12-02T10:45:14.280Z,"{""mbox"":""mailto:Gabilondo@example.com"",""name"":""Gabilondo"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach31_statement27_id4""},""description"":{""en-US"":""Pilot2_bach31_statement27_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8a7d606908306477c8225,1.0.0,1a551420-63e0-429c-94df-d795bf7edec6,2021-12-02T21:01:02.878Z,2021-12-02T11:02:45.055Z,"{""mbox"":""mailto:ana@example.com"",""name"":""ana"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach47_statement11_id4""},""description"":{""en-US"":""Pilot2_bach47_statement11_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8aa033fe64d06235e1a94,1.0.0,43c445e1-08ee-4736-b2f0-ebc072a16a2a,2021-12-02T21:01:02.878Z,2021-12-02T11:12:02.295Z,"{""mbox"":""mailto:AlvaroCabreroBarros@example.com"",""name"":""AlvaroCabreroBarros"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach1_statement18_id3""},""description"":{""en-US"":""Pilot2_bach1_statement18_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8afcc3fe64d06235e24ba,1.0.0,7a87496d-bdc4-4a54-8e39-d690309a410f,2021-12-02T21:01:02.878Z,2021-12-02T11:36:42.761Z,"{""mbox"":""mailto:Guille@example.com"",""name"":""Guille"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Log Out"",""display"":{""en-US"":""Log Out""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach15_statement29_id4""},""description"":{""en-US"":""Pilot2_bach15_statement29_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8b49f3fe64d06235e2ca1,1.0.0,f58309c2-8176-4803-8c36-5deb5067d76d,2021-12-02T21:01:02.878Z,2021-12-02T11:57:17.354Z,"{""mbox"":""mailto:ana@example.com"",""name"":""ana"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Log Out"",""display"":{""en-US"":""Log Out""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach27_statement29_id4""},""description"":{""en-US"":""Pilot2_bach27_statement29_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8b7263fe64d06235e3085,1.0.0,9b251499-d434-44e1-a977-c12a2cffbd76,2021-12-02T21:01:02.878Z,2021-12-02T12:08:04.776Z,"{""mbox"":""mailto:Sergio@example.com"",""name"":""Sergio"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach29_statement21_id3""},""description"":{""en-US"":""Pilot2_bach29_statement21_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8b8bb06908306477c9e31,1.0.0,563f28c2-b8cd-4099-9e06-2f4fd9743073,2021-12-02T21:01:02.878Z,2021-12-02T12:14:49.553Z,"{""mbox"":""mailto:StefanoPCWindows@example.com"",""name"":""StefanoPCWindows"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach1_statement47_id4""},""description"":{""en-US"":""Prueba 4  Pilot2_bach1_statement47_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8c40d3fe64d06235e4290,1.0.0,e8f56d99-0932-4570-9656-08a2b03b8ac5,2021-12-02T21:01:02.878Z,2021-12-02T13:03:02.764Z,"{""mbox"":""mailto:AlvaroCabreroBarros@example.com"",""name"":""AlvaroCabreroBarros"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach17_statement37_id4""},""description"":{""en-US"":""Prueba 4  Pilot2_bach17_statement37_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8c6f006908306477cb1cf,1.0.0,7df21b4a-7ad9-446f-80bb-2ea79d703158,2021-12-02T21:01:02.878Z,2021-12-02T13:15:26.464Z,"{""mbox"":""mailto:StefanoPCWindows@example.com"",""name"":""StefanoPCWindows"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach21_statement46_id4""},""description"":{""en-US"":""Prueba 4  Pilot2_bach21_statement46_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8c90a06908306477cb47b,1.0.0,4916a160-02e5-4ac4-9655-057cf6d941c1,2021-12-02T21:01:02.878Z,2021-12-02T13:24:24.323Z,"{""mbox"":""mailto:Guille@example.com"",""name"":""Guille"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/completed"",""display"":{""en-US"":""completed""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach23_statement47_id6""},""description"":{""en-US"":""Prueba 4  Pilot2_bach23_statement47_id6""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a88b1706908306477c2d1d,1.0.0,fb3610e0-5554-449f-aa46-6bb34be2bec7,2021-12-02T21:00:02.878Z,2021-12-02T09:00:07.297Z,"{""mbox"":""mailto:Guille@example.com"",""name"":""Guille"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Log Out"",""display"":{""en-US"":""Log Out""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach1_statement14_id4""},""description"":{""en-US"":""Pilot2_bach1_statement14_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a88b1f06908306477c2d99,1.0.0,b587fa5c-fcbb-4522-9c88-e500911d6c6c,2021-12-02T21:00:02.878Z,2021-12-02T09:00:15.542Z,"{""mbox"":""mailto:StefanoTablet@example.com"",""name"":""StefanoTablet"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Log Out"",""display"":{""en-US"":""Log Out""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach5_statement14_id4""},""description"":{""en-US"":""Pilot2_bach5_statement14_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a88cf906908306477c3ddb,1.0.0,519caccf-f6d6-4592-8fda-f899a7191c9a,2021-12-02T21:00:02.878Z,2021-12-02T09:08:09.561Z,"{""mbox"":""mailto:Breno@example.com"",""name"":""Breno"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach53_statement11_id5""},""description"":{""en-US"":""Pilot2_bach53_statement11_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a88ef206908306477c46c2,1.0.0,31983b6b-a1c2-41ad-86a1-70a882917a0d,2021-12-02T21:00:02.878Z,2021-12-02T09:16:34.276Z,"{""mbox"":""mailto:Junki@example.com"",""name"":""Junki"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach77_statement12_id3""},""description"":{""en-US"":""Pilot2_bach77_statement12_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8945d06908306477c54ab,1.0.0,e8f4a6f5-fa20-4100-aab5-7013553e92d2,2021-12-02T21:00:02.878Z,2021-12-02T09:39:41.032Z,"{""mbox"":""mailto:Zaloa@example.com"",""name"":""Zaloa"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach117_statement13_id4""},""description"":{""en-US"":""Pilot2_bach117_statement13_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a89b0e06908306477c66d7,1.0.0,547be1a6-a2e8-4ee4-a098-93d8113252a7,2021-12-02T21:00:02.878Z,2021-12-02T10:08:13.875Z,"{""mbox"":""mailto:Gabilondo@example.com"",""name"":""Gabilondo"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach3_statement19_id4""},""description"":{""en-US"":""Pilot2_bach3_statement19_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8a6ca06908306477c803a,1.0.0,de125ef3-b352-487a-a965-d71100c680d1,2021-12-02T21:00:02.878Z,2021-12-02T10:58:17.620Z,"{""mbox"":""mailto:AlvaroCabreroBarros@example.com"",""name"":""AlvaroCabreroBarros"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach41_statement19_id4""},""description"":{""en-US"":""Pilot2_bach41_statement19_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8a8e306908306477c8413,1.0.0,c12578df-6604-4d17-9e30-638bc33ecf69,2021-12-02T21:00:02.878Z,2021-12-02T11:07:15.071Z,"{""mbox"":""mailto:Zaloa@example.com"",""name"":""Zaloa"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach47_statement19_id4""},""description"":{""en-US"":""Pilot2_bach47_statement19_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8b3dc3fe64d06235e2b73,1.0.0,1fb3a07d-111d-42c5-8c5c-4c260ddf5822,2021-12-02T21:00:02.878Z,2021-12-02T11:54:03.135Z,"{""mbox"":""mailto:Mauricio@example.com"",""name"":""Mauricio"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach25_statement26_id4""},""description"":{""en-US"":""Pilot2_bach25_statement26_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8b8b706908306477c9e2a,1.0.0,bee8311f-458b-4d5a-8375-f72fb2de82da,2021-12-02T21:00:02.878Z,2021-12-02T12:14:43.857Z,"{""mbox"":""mailto:StefanoPCWindows@example.com"",""name"":""StefanoPCWindows"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach1_statement46_id5""},""description"":{""en-US"":""Prueba 4  Pilot2_bach1_statement46_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8c0a43fe64d06235e3ddf,1.0.0,1019a3a7-e999-4331-a987-f62c657d9d4b,2021-12-02T21:00:02.878Z,2021-12-02T12:48:35.249Z,"{""mbox"":""mailto:Zaloa@example.com"",""name"":""Zaloa"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Exit"",""display"":{""en-US"":""Exit""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach13_statement44_id2""},""description"":{""en-US"":""Prueba 4  Pilot2_bach13_statement44_id2""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8c3ab3fe64d06235e420a,1.0.0,da88e299-01ec-4515-b8e5-bd32c13b3111,2021-12-02T21:00:02.878Z,2021-12-02T13:01:30.508Z,"{""mbox"":""mailto:msn@example.com"",""name"":""msn"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/interacted"",""display"":{""en-US"":""interacted""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach17_statement48_id5""},""description"":{""en-US"":""Prueba 4  Pilot2_bach17_statement48_id5""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8d8443fe64d06235e5b50,1.0.0,f05d146c-c66d-4276-9800-039bab97c2db,2021-12-02T21:00:02.878Z,2021-12-02T14:29:23.328Z,"{""mbox"":""mailto:msn@example.com"",""name"":""msn"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/launched"",""display"":{""en-US"":""launched""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach53_statement46_id3""},""description"":{""en-US"":""Prueba 4  Pilot2_bach53_statement46_id3""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
61a8ed623fe64d06235e7191,1.0.0,671a5eb4-4149-4992-88e9-ce23af494e3c,2021-12-02T21:00:02.878Z,2021-12-02T15:59:29.894Z,"{""mbox"":""mailto:Mauricio@example.com"",""name"":""Mauricio"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/selected"",""display"":{""en-US"":""selected""}}","{""id"":""http://example.com/button_example"",""definition"":{""name"":{""en-US"":""Pilot2_bach307_statement28_id4""},""description"":{""en-US"":""Pilot2_bach307_statement28_id4""}},""objectType"":""Activity""}",,"{""objectType"":""Agent"",""name"":""New Client"",""mbox"":""mailto:hello@learninglocker.net""}",
